event_name,referee,winner,num_rounds,title_fight,weight_class,gender,result,result_details,finish_round,finish_time,fight_url,event_date,event_city,event_state,event_country,event_url,f_1_name,f_2_name,f_1_url,f_2_url,f_1_fighter_f_name,f_1_fighter_l_name,f_1_fighter_nickname,f_1_fighter_height_cm,f_1_fighter_weight_lbs,f_1_fighter_reach_cm,f_1_fighter_stance,f_1_fighter_dob,f_1_fighter_w,f_1_fighter_l,f_1_fighter_d,f_1_fighter_nc_dq,f_1_fighter_SlpM,f_1_fighter_Str_Acc,f_1_fighter_SApM,f_1_fighter_Str_Def,f_1_fighter_TD_Avg,f_1_fighter_TD_Acc,f_1_fighter_TD_Def,f_1_fighter_Sub_Avg,f_1_fighter_url,f_2_fighter_f_name,f_2_fighter_l_name,f_2_fighter_nickname,f_2_fighter_height_cm,f_2_fighter_weight_lbs,f_2_fighter_reach_cm,f_2_fighter_stance,f_2_fighter_dob,f_2_fighter_w,f_2_fighter_l,f_2_fighter_d,f_2_fighter_nc_dq,f_2_fighter_SlpM,f_2_fighter_Str_Acc,f_2_fighter_SApM,f_2_fighter_Str_Def,f_2_fighter_TD_Avg,f_2_fighter_TD_Acc,f_2_fighter_TD_Def,f_2_fighter_Sub_Avg,f_2_fighter_url,f_1_ranking,f_2_ranking
UFC Fight Night: Font vs. Garbrandt,Mark Smith,Ben Rothwell,3.0,False,Heavyweight,M,Submission,Guillotine Choke From Side Control,2,2:07,http://ufcstats.com/fight-details/3627f5133ce55902,2021-05-22,Las Vegas,Nevada,USA,http://ufcstats.com/event-details/277ffed20cf07aea,Ben Rothwell,Chris Barnett,http://ufcstats.com/fighter-details/bd58d34e39b7b12a,http://ufcstats.com/fighter-details/7a5e8c94a86f9895,Ben,Rothwell,Big Ben,193.04,265.0,198.12,Orthodox,1981-10-17,39,14,0,,3.71,0.42,4.63,0.47,0.68,0.34,0.7,0.4,http://ufcstats.com/fighter-details/bd58d34e39b7b12a,Chris,Barnett,Beastboy,175.26,261.0,190.5,Orthodox,1986-06-14,23,10,0,,3.36,0.47,6.55,0.36,0.0,0.0,0.35,0.0,http://ufcstats.com/fighter-details/7a5e8c94a86f9895,,
UFC Fight Night: Font vs. Garbrandt,Keith Peterson,Court McGee,3.0,False,Welterweight,M,Decision - Unanimous,Adalaide Byrd 26 - 30. Derek Cleary 26 - 30. Mike Bell 27 - 29.,3,5:00,http://ufcstats.com/fight-details/e624d85a0d718578,2021-05-22,Las Vegas,Nevada,USA,http://ufcstats.com/event-details/277ffed20cf07aea,Court McGee,Claudio Silva,http://ufcstats.com/fighter-details/523fa774700d7d3f,http://ufcstats.com/fighter-details/6f7c616b98e18c29,Court,McGee,The Crusher,180.34,170.0,190.5,Orthodox,1984-12-12,23,14,0,,4.5,0.36,3.65,0.6,1.78,0.24,0.7,0.5,http://ufcstats.com/fighter-details/523fa774700d7d3f,Claudio,Silva,Hannibal,180.34,170.0,180.34,Southpaw,1982-09-06,14,4,0,,2.48,0.42,3.0,0.46,2.85,0.26,0.44,1.1,http://ufcstats.com/fighter-details/6f7c616b98e18c29,,
UFC Fight Night: Font vs. Garbrandt,Chris Tognoni,Bruno Silva,3.0,False,Flyweight,M,KO/TKO,Punch to Head At Distance,1,1:00,http://ufcstats.com/fight-details/b381dc272b32ce03,2021-05-22,Las Vegas,Nevada,USA,http://ufcstats.com/event-details/277ffed20cf07aea,Bruno Silva,Victor Rodriguez,http://ufcstats.com/fighter-details/294aa73dbf37d281,http://ufcstats.com/fighter-details/f6e5972c9d16c40e,Bruno,Silva,Bulldog,162.56,125.0,165.1,Orthodox,1990-03-16,15,9,2,1.0,3.95,0.51,4.72,0.51,1.94,0.24,0.72,0.2,http://ufcstats.com/fighter-details/294aa73dbf37d281,Victor,Rodriguez,Vicious,165.1,125.0,170.18,Switch,1992-09-05,7,4,0,,1.59,0.37,6.11,0.5,0.0,0.0,0.0,0.0,http://ufcstats.com/fighter-details/f6e5972c9d16c40e,,
UFC Fight Night: Font vs. Garbrandt,Herb Dean,Josh Culibao,3.0,False,Featherweight,M,Decision - Unanimous,Derek Cleary 28 - 29. Dave Hagen 28 - 29. Bryan Miner 28 - 29.,3,5:00,http://ufcstats.com/fight-details/c7cf2194fe5c751f,2021-05-22,Las Vegas,Nevada,USA,http://ufcstats.com/event-details/277ffed20cf07aea,Josh Culibao,Shayilan Nuerdanbieke,http://ufcstats.com/fighter-details/6751eacd16bd59bc,http://ufcstats.com/fighter-details/0a73acff6325c1e2,Josh,Culibao,Kuya,177.8,145.0,185.42,Orthodox,1994-05-24,11,4,1,,3.41,0.44,3.04,0.59,0.0,0.0,0.65,0.3,http://ufcstats.com/fighter-details/6751eacd16bd59bc,Shayilan,Nuerdanbieke,Wolverine,172.72,145.0,175.26,Orthodox,1994-05-04,39,12,0,,1.95,0.45,2.64,0.5,3.3,0.35,0.28,0.2,http://ufcstats.com/fighter-details/0a73acff6325c1e2,,
UFC Fight Night: Font vs. Garbrandt,Keith Peterson,David Dvorak,3.0,False,Flyweight,M,Submission,Rear Naked Choke,1,2:18,http://ufcstats.com/fight-details/d44a814b106b94ff,2021-05-22,Las Vegas,Nevada,USA,http://ufcstats.com/event-details/277ffed20cf07aea,David Dvorak,Juancamilo Ronderos,http://ufcstats.com/fighter-details/9ada30894bf04e19,http://ufcstats.com/fighter-details/4a043165cf47cab2,David,Dvorak,Undertaker,165.1,125.0,172.72,Orthodox,1992-06-05,20,6,0,,3.48,0.43,3.29,0.59,0.58,0.3,0.7,0.2,http://ufcstats.com/fighter-details/9ada30894bf04e19,Juancamilo,Ronderos,100,160.02,125.0,162.56,Southpaw,1995-02-17,4,2,0,,2.18,0.3,2.18,0.63,2.72,0.33,0.0,0.0,http://ufcstats.com/fighter-details/4a043165cf47cab2,,
UFC Fight Night: Font vs. Garbrandt,Chris Tognoni,Damir Ismagulov,3.0,False,Lightweight,M,Decision - Unanimous,Mike Bell 28 - 29. Dave Hagen 28 - 29. Junichiro Kamijo 28 - 29.,3,5:00,http://ufcstats.com/fight-details/82d48296fd06c27f,2021-05-22,Las Vegas,Nevada,USA,http://ufcstats.com/event-details/277ffed20cf07aea,Damir Ismagulov,Rafael Alves,http://ufcstats.com/fighter-details/135d124172a0bea3,http://ufcstats.com/fighter-details/029afd138865d20a,Damir,Ismagulov,Qazaq,177.8,155.0,187.96,Orthodox,1991-02-03,24,3,0,,3.36,0.42,2.44,0.61,1.0,0.28,0.7,0.0,http://ufcstats.com/fighter-details/135d124172a0bea3,Rafael,Alves,The Turn,172.72,155.0,172.72,Orthodox,1990-11-14,20,12,0,,1.85,0.48,3.3,0.58,0.29,0.25,0.44,1.5,http://ufcstats.com/fighter-details/029afd138865d20a,,
UFC 262: Oliveira vs. Chandler,Dan Miragliotta,Charles Oliveira,5.0,True,Lightweight,M,KO/TKO,Punch to Head At Distance,2,0:19,http://ufcstats.com/fight-details/fef29aa73bd5b907,2021-05-15,Houston,Texas,USA,http://ufcstats.com/event-details/744f50016c39c26c,Charles Oliveira,Michael Chandler,http://ufcstats.com/fighter-details/07225ba28ae309b6,http://ufcstats.com/fighter-details/4b93a88f3b1de35b,Charles,Oliveira,Do Bronxs,177.8,155.0,187.96,Orthodox,1989-10-17,37,11,0,1.0,3.23,0.55,3.05,0.48,2.29,0.39,0.54,2.6,http://ufcstats.com/fighter-details/07225ba28ae309b6,Michael,Chandler,Iron,172.72,155.0,180.34,Orthodox,1986-04-24,23,11,0,,3.91,0.49,4.51,0.43,1.88,0.37,0.61,0.5,http://ufcstats.com/fighter-details/4b93a88f3b1de35b,3.0,
UFC 262: Oliveira vs. Chandler,Mike Beltran,Beneil Dariush,3.0,False,Lightweight,M,Decision - Unanimous,Chris Lee 27 - 30. Sal D'amato 27 - 30. Marcos Rosales 27 - 30.,3,5:00,http://ufcstats.com/fight-details/cfbaeb80b5ff7c00,2021-05-15,Houston,Texas,USA,http://ufcstats.com/event-details/744f50016c39c26c,Beneil Dariush,Tony Ferguson,http://ufcstats.com/fighter-details/08af939f41b5a57b,http://ufcstats.com/fighter-details/22a92d7f62195791,Beneil,Dariush,,177.8,155.0,182.88,Southpaw,1989-05-06,23,8,1,,3.74,0.49,2.63,0.57,2.21,0.38,0.82,0.8,http://ufcstats.com/fighter-details/08af939f41b5a57b,Tony,Ferguson,El Cucuy,180.34,170.0,193.04,Orthodox,1984-02-12,26,11,0,,4.91,0.45,4.37,0.55,0.39,0.35,0.66,0.9,http://ufcstats.com/fighter-details/22a92d7f62195791,14.0,
UFC 262: Oliveira vs. Chandler,Kerry Hatley,,3.0,False,Bantamweight,M,Overturned,Failed Drug Test by Bontorin Sal D'amato 30 - 27. Danny De Alejandro 30 - 27. Joshua Ferraro 29 - 28.,3,5:00,http://ufcstats.com/fight-details/969aa613824c5dfe,2021-05-15,Houston,Texas,USA,http://ufcstats.com/event-details/744f50016c39c26c,Matt Schnell,Rogerio Bontorin,http://ufcstats.com/fighter-details/67c1d46f4ed16f9e,http://ufcstats.com/fighter-details/07a2bdaa0afdd831,Matt,Schnell,Danger,172.72,125.0,177.8,Orthodox,1990-01-15,17,11,0,1.0,4.05,0.4,4.18,0.54,0.59,0.45,0.43,1.2,http://ufcstats.com/fighter-details/67c1d46f4ed16f9e,Rogerio,Bontorin,,165.1,125.0,170.18,Orthodox,1992-04-25,16,4,0,2.0,2.63,0.52,3.27,0.5,2.9,0.6,0.51,1.0,http://ufcstats.com/fighter-details/07a2bdaa0afdd831,,
UFC 262: Oliveira vs. Chandler,Kerry Hatley,Katlyn Cerminara,3.0,False,Women's Flyweight,F,Decision - Unanimous,Chris Lee 28 - 29. Jeff Rexroad 28 - 29. Marcos Rosales 27 - 30.,3,5:00,http://ufcstats.com/fight-details/8cb4e3f056a84b0d,2021-05-15,Houston,Texas,USA,http://ufcstats.com/event-details/744f50016c39c26c,Katlyn Cerminara,Viviane Araujo,http://ufcstats.com/fighter-details/e872e9a9a902c045,http://ufcstats.com/fighter-details/36541f1e6c5d4955,Katlyn,Cerminara,Blonde Fighter,175.26,125.0,172.72,Orthodox,1988-12-28,18,6,0,,4.58,0.34,4.48,0.62,0.31,0.15,0.5,0.3,http://ufcstats.com/fighter-details/e872e9a9a902c045,Viviane,Araujo,Vivi,162.56,125.0,172.72,Orthodox,1986-11-21,13,7,0,,3.84,0.47,4.83,0.55,1.72,0.43,0.75,0.6,http://ufcstats.com/fighter-details/36541f1e6c5d4955,,
UFC 262: Oliveira vs. Chandler,Mike Beltran,Edson Barboza,3.0,False,Featherweight,M,KO/TKO,Punch to Head At Distance,3,1:16,http://ufcstats.com/fight-details/6655a8da2655f2d0,2021-05-15,Houston,Texas,USA,http://ufcstats.com/event-details/744f50016c39c26c,Edson Barboza,Shane Burgos,http://ufcstats.com/fighter-details/64a50dad704d1d49,http://ufcstats.com/fighter-details/98d961097baaf308,Edson,Barboza,Junior,180.34,155.0,190.5,Orthodox,1986-01-21,24,14,0,,4.14,0.44,4.68,0.55,0.43,0.5,0.73,0.1,http://ufcstats.com/fighter-details/64a50dad704d1d49,Shane,Burgos,Hurricane,180.34,145.0,190.5,Orthodox,1991-03-19,15,3,0,,7.4,0.52,6.78,0.56,0.43,0.44,0.91,0.4,http://ufcstats.com/fighter-details/98d961097baaf308,,
UFC 262: Oliveira vs. Chandler,Jacob Montalvo,Andre Muniz,3.0,False,Middleweight,M,Submission,Armbar From Bottom Guard,1,3:59,http://ufcstats.com/fight-details/ca22bafab913aae7,2021-05-15,Houston,Texas,USA,http://ufcstats.com/event-details/744f50016c39c26c,Andre Muniz,Jacare Souza,http://ufcstats.com/fighter-details/886264a0c9f4ea5e,http://ufcstats.com/fighter-details/7a703c565ccaa18f,Andre,Muniz,Sergipano,185.42,185.0,198.12,Southpaw,1990-02-17,24,8,0,,2.08,0.48,2.46,0.51,3.98,0.48,0.35,1.1,http://ufcstats.com/fighter-details/886264a0c9f4ea5e,Jacare,Souza,,185.42,185.0,182.88,Orthodox,1979-12-07,26,10,0,1.0,2.53,0.47,2.83,0.62,2.57,0.39,0.57,1.3,http://ufcstats.com/fighter-details/7a703c565ccaa18f,,
UFC 262: Oliveira vs. Chandler,Dan Miragliotta,Lando Vannata,3.0,False,Featherweight,M,Decision - Split,Chris Lee 28 - 29. Marcos Rosales 27 - 30. Patrick Patlan 30 - 27.,3,5:00,http://ufcstats.com/fight-details/be2e28ba3bdeb400,2021-05-15,Houston,Texas,USA,http://ufcstats.com/event-details/744f50016c39c26c,Lando Vannata,Mike Grundy,http://ufcstats.com/fighter-details/f9b200db02b488d9,http://ufcstats.com/fighter-details/56fcb2c4d99f9d1b,Lando,Vannata,Groovy,175.26,155.0,180.34,Orthodox,1992-03-14,12,8,2,,4.52,0.45,4.71,0.54,1.24,0.36,0.66,0.3,http://ufcstats.com/fighter-details/f9b200db02b488d9,Mike,Grundy,,170.18,145.0,182.88,Orthodox,1987-01-03,12,4,0,,2.09,0.45,4.45,0.56,4.06,0.28,0.5,0.4,http://ufcstats.com/fighter-details/56fcb2c4d99f9d1b,,
UFC 262: Oliveira vs. Chandler,Jeff Rexroad,Jordan Wright,3.0,False,Middleweight,M,KO/TKO,Knee to Head In Clinch,1,1:04,http://ufcstats.com/fight-details/5573d46130d6b967,2021-05-15,Houston,Texas,USA,http://ufcstats.com/event-details/744f50016c39c26c,Jordan Wright,Jamie Pickett,http://ufcstats.com/fighter-details/c878270af633eb11,http://ufcstats.com/fighter-details/830f60497fab345a,Jordan,Wright,The Beverly Hills Ninja,187.96,205.0,195.58,Orthodox,1991-10-07,12,5,0,1.0,4.1,0.56,6.03,0.31,2.09,0.45,1.0,0.4,http://ufcstats.com/fighter-details/c878270af633eb11,Jamie,Pickett,The Night Wolf,187.96,185.0,203.2,Orthodox,1988-08-29,13,11,0,,2.65,0.47,3.62,0.5,1.26,0.4,0.67,0.1,http://ufcstats.com/fighter-details/830f60497fab345a,,
UFC 262: Oliveira vs. Chandler,Jeff Rexroad,Andrea Lee,3.0,False,Women's Flyweight,F,Submission,Triangle Armbar From Bottom Guard,2,4:52,http://ufcstats.com/fight-details/2b894d87ad9aae05,2021-05-15,Houston,Texas,USA,http://ufcstats.com/event-details/744f50016c39c26c,Andrea Lee,Antonina Shevchenko,http://ufcstats.com/fighter-details/05fa626cb33d15b8,http://ufcstats.com/fighter-details/d7338bcb141abd2c,Andrea,Lee,KGB,167.64,125.0,175.26,Orthodox,1989-02-11,13,11,0,,4.62,0.45,3.91,0.61,1.65,0.52,0.53,0.6,http://ufcstats.com/fighter-details/05fa626cb33d15b8,Antonina,Shevchenko,La Pantera,172.72,125.0,170.18,Southpaw,1984-11-20,10,4,0,,3.86,0.55,2.93,0.52,0.43,0.42,0.53,0.4,http://ufcstats.com/fighter-details/d7338bcb141abd2c,,
UFC 262: Oliveira vs. Chandler,Mike Beltran,Priscila Cachoeira,3.0,False,Women's Flyweight,F,KO/TKO,Punches to Head At Distance,2,4:51,http://ufcstats.com/fight-details/bfd672cac0726a9a,2021-05-15,Houston,Texas,USA,http://ufcstats.com/event-details/744f50016c39c26c,Priscila Cachoeira,Gina Mazany,http://ufcstats.com/fighter-details/b1e5bcaad32a3cac,http://ufcstats.com/fighter-details/016a8d958883167c,Priscila,Cachoeira,Zombie Girl,170.18,135.0,165.1,Orthodox,1988-08-19,13,9,0,,4.35,0.44,7.45,0.45,0.37,0.5,0.69,0.0,http://ufcstats.com/fighter-details/b1e5bcaad32a3cac,Gina,Mazany,Danger,167.64,125.0,172.72,Southpaw,1988-08-19,7,6,0,,3.73,0.5,3.52,0.5,4.34,0.52,0.33,0.2,http://ufcstats.com/fighter-details/016a8d958883167c,,
UFC 262: Oliveira vs. Chandler,Jacob Montalvo,Tucker Lutz,3.0,False,Featherweight,M,Decision - Unanimous,Marcos Rosales 28 - 29. Danny De Alejandro 28 - 29. Joshua Ferraro 27 - 30.,3,5:00,http://ufcstats.com/fight-details/1f2f27b36e79da74,2021-05-15,Houston,Texas,USA,http://ufcstats.com/event-details/744f50016c39c26c,Tucker Lutz,Kevin Aguilar,http://ufcstats.com/fighter-details/7832f2f62f04178f,http://ufcstats.com/fighter-details/cf946e03ba2e7666,Tucker,Lutz,Top Gun,172.72,145.0,182.88,Orthodox,1994-07-12,12,4,0,,3.74,0.46,3.25,0.44,1.99,0.44,0.69,0.2,http://ufcstats.com/fighter-details/7832f2f62f04178f,Kevin,Aguilar,Angel of Death,170.18,155.0,185.42,Orthodox,1988-09-07,17,5,0,,3.96,0.4,4.81,0.52,0.16,0.16,0.78,0.0,http://ufcstats.com/fighter-details/cf946e03ba2e7666,,
UFC 262: Oliveira vs. Chandler,Jeff Rexroad,Christos Giagos,3.0,False,Lightweight,M,Submission,D'Arce Choke On Ground,2,0:59,http://ufcstats.com/fight-details/de332779baa1b103,2021-05-15,Houston,Texas,USA,http://ufcstats.com/event-details/744f50016c39c26c,Christos Giagos,Sean Soriano,http://ufcstats.com/fighter-details/de45aaae23dfa392,http://ufcstats.com/fighter-details/bd5403efbaa445c0,Christos,Giagos,The Spartan,177.8,155.0,180.34,Orthodox,1990-01-23,20,12,0,,3.03,0.41,3.21,0.5,2.84,0.36,0.52,0.4,http://ufcstats.com/fighter-details/de45aaae23dfa392,Sean,Soriano,,175.26,145.0,177.8,Orthodox,1989-10-06,14,8,0,,3.18,0.61,2.14,0.56,1.33,0.55,0.52,0.0,http://ufcstats.com/fighter-details/bd5403efbaa445c0,,
UFC Fight Night: Rodriguez vs. Waterson,Herb Dean,Marina Rodriguez,5.0,False,Women's Flyweight,F,Decision - Unanimous,Derek Cleary 47 - 48. Sal D'amato 46 - 49. Ron McCarthy 46 - 49.,5,5:00,http://ufcstats.com/fight-details/b948102c6205af63,2021-05-08,Las Vegas,Nevada,USA,http://ufcstats.com/event-details/58a36b4ccf5dc30e,Marina Rodriguez,Michelle Waterson-Gomez,http://ufcstats.com/fighter-details/cd2c4d30c6e13b47,http://ufcstats.com/fighter-details/eb04b9d31e938edb,Marina,Rodriguez,,167.64,115.0,165.1,Orthodox,1987-04-29,17,6,2,,4.51,0.46,3.01,0.55,0.27,0.5,0.61,0.3,http://ufcstats.com/fighter-details/cd2c4d30c6e13b47,Michelle,Waterson-Gomez,The Karate Hottie,160.02,115.0,157.48,Orthodox,1986-01-06,18,13,0,,3.42,0.46,4.25,0.48,1.39,0.33,0.69,0.6,http://ufcstats.com/fighter-details/eb04b9d31e938edb,,
UFC Fight Night: Rodriguez vs. Waterson,Marc Goddard,Alex Morono,3.0,False,Welterweight,M,KO/TKO,Punches to Head At Distance,1,4:40,http://ufcstats.com/fight-details/db2c805201a3116e,2021-05-08,Las Vegas,Nevada,USA,http://ufcstats.com/event-details/58a36b4ccf5dc30e,Alex Morono,Donald Cerrone,http://ufcstats.com/fighter-details/cdb96af67d096b1e,http://ufcstats.com/fighter-details/1d00756835ca67c9,Alex,Morono,The Great White,180.34,170.0,182.88,Orthodox,1990-08-16,24,13,0,1.0,4.9,0.39,4.88,0.55,0.32,0.24,0.47,0.3,http://ufcstats.com/fighter-details/cdb96af67d096b1e,Donald,Cerrone,Cowboy,185.42,155.0,185.42,Orthodox,1983-03-29,36,17,0,2.0,4.41,0.46,4.48,0.53,1.16,0.33,0.73,1.2,http://ufcstats.com/fighter-details/1d00756835ca67c9,,
UFC Fight Night: Rodriguez vs. Waterson,Mark Smith,Neil Magny,3.0,False,Welterweight,M,Decision - Unanimous,Derek Cleary 28 - 29. Sal D'amato 28 - 29. Ron McCarthy 27 - 30.,3,5:00,http://ufcstats.com/fight-details/178c4926223dca0c,2021-05-08,Las Vegas,Nevada,USA,http://ufcstats.com/event-details/58a36b4ccf5dc30e,Neil Magny,Geoff Neal,http://ufcstats.com/fighter-details/84b3e7d38f2d2ec5,http://ufcstats.com/fighter-details/b997be68943010fc,Neil,Magny,The Haitian Sensation,190.5,170.0,203.2,Orthodox,1987-08-03,31,15,0,,3.4,0.46,2.44,0.51,2.17,0.39,0.55,0.3,http://ufcstats.com/fighter-details/84b3e7d38f2d2ec5,Geoff,Neal,Handz of Steel,180.34,170.0,190.5,Southpaw,1990-08-28,16,8,0,,5.02,0.5,5.5,0.57,0.54,0.45,0.87,0.1,http://ufcstats.com/fighter-details/b997be68943010fc,,
UFC Fight Night: Rodriguez vs. Waterson,Herb Dean,Marcos Rogerio de Lima,3.0,False,Heavyweight,M,Decision - Unanimous,Tony Weeks 26 - 30. Junichiro Kamijo 26 - 30. Chris Lee 27 - 30.,3,5:00,http://ufcstats.com/fight-details/3f71ac21472f994c,2021-05-08,Las Vegas,Nevada,USA,http://ufcstats.com/event-details/58a36b4ccf5dc30e,Marcos Rogerio de Lima,Maurice Greene,http://ufcstats.com/fighter-details/ab943cd2c3c17825,http://ufcstats.com/fighter-details/068f8a189a47fea6,Marcos,Rogerio de Lima,Pezao,185.42,253.0,190.5,Orthodox,1985-06-25,22,10,1,,3.7,0.57,2.9,0.51,1.4,0.45,0.59,0.5,http://ufcstats.com/fighter-details/ab943cd2c3c17825,Maurice,Greene,The Crochet Boss,200.66,258.0,203.2,Orthodox,1986-07-05,9,7,0,,3.28,0.45,3.61,0.45,0.0,0.0,0.27,0.4,http://ufcstats.com/fighter-details/068f8a189a47fea6,,
UFC Fight Night: Rodriguez vs. Waterson,Chris Tognoni,Gregor Gillespie,3.0,False,Lightweight,M,KO/TKO,Punches to Head From Back Control,2,4:51,http://ufcstats.com/fight-details/295a0bf12a7373c0,2021-05-08,Las Vegas,Nevada,USA,http://ufcstats.com/event-details/58a36b4ccf5dc30e,Gregor Gillespie,Diego Ferreira,http://ufcstats.com/fighter-details/84ff027394f7e470,http://ufcstats.com/fighter-details/f53d4f21d1b5f2dc,Gregor,Gillespie,The Gift,170.18,155.0,180.34,Orthodox,1986-11-13,14,1,0,,3.74,0.52,2.3,0.57,6.86,0.48,1.0,0.8,http://ufcstats.com/fighter-details/84ff027394f7e470,Diego,Ferreira,,175.26,155.0,187.96,Orthodox,1985-01-18,19,7,0,,4.7,0.39,3.46,0.55,0.82,0.3,0.57,0.6,http://ufcstats.com/fighter-details/f53d4f21d1b5f2dc,,
UFC Fight Night: Rodriguez vs. Waterson,Mark Smith,Phil Hawes,3.0,False,Middleweight,M,Decision - Unanimous,Tony Weeks 26 - 30. Mike Bell 26 - 30. Sal D'amato 27 - 29.,3,5:00,http://ufcstats.com/fight-details/00fbeda449926c13,2021-05-08,Las Vegas,Nevada,USA,http://ufcstats.com/event-details/58a36b4ccf5dc30e,Phil Hawes,Kyle Daukaus,http://ufcstats.com/fighter-details/547afe1017e72dbe,http://ufcstats.com/fighter-details/d6c0cdd7e467c440,Phil,Hawes,No Hype,182.88,185.0,195.58,Orthodox,1989-01-08,12,6,0,,5.33,0.59,3.72,0.55,2.11,0.34,0.9,0.2,http://ufcstats.com/fighter-details/547afe1017e72dbe,Kyle,Daukaus,,187.96,185.0,193.04,Southpaw,1993-02-27,17,5,0,1.0,3.16,0.53,2.94,0.42,1.97,0.25,0.79,2.0,http://ufcstats.com/fighter-details/d6c0cdd7e467c440,,
UFC Fight Night: Rodriguez vs. Waterson,Herb Dean,Michael Trizano,3.0,False,Featherweight,M,Decision - Unanimous,Derek Cleary 28 - 29. Adalaide Byrd 28 - 29. Junichiro Kamijo 27 - 30.,3,5:00,http://ufcstats.com/fight-details/4ffbadfb86284af5,2021-05-08,Las Vegas,Nevada,USA,http://ufcstats.com/event-details/58a36b4ccf5dc30e,Michael Trizano,Ludovit Klein,http://ufcstats.com/fighter-details/5bf31a46becc1204,http://ufcstats.com/fighter-details/5b86d491d63890c5,Michael,Trizano,The Lone Wolf,180.34,145.0,180.34,Orthodox,1991-12-31,11,3,0,,3.63,0.53,4.4,0.5,0.36,0.66,0.72,0.5,http://ufcstats.com/fighter-details/5bf31a46becc1204,Ludovit,Klein,Mr. Highlight,170.18,155.0,182.88,Southpaw,1995-02-22,24,5,1,,3.76,0.53,3.48,0.53,1.37,0.51,0.76,0.0,http://ufcstats.com/fighter-details/5b86d491d63890c5,,
UFC Fight Night: Rodriguez vs. Waterson,Chris Tognoni,JunYong Park,3.0,False,Middleweight,M,Decision - Majority,Ron McCarthy 25 - 30. Sal D'amato 26 - 29. Tony Weeks 28 - 28.,3,5:00,http://ufcstats.com/fight-details/8a95f0e3f9111f0c,2021-05-08,Las Vegas,Nevada,USA,http://ufcstats.com/event-details/58a36b4ccf5dc30e,JunYong Park,Tafon Nchukwi,http://ufcstats.com/fighter-details/285ae0b4a68221f4,http://ufcstats.com/fighter-details/6aae253467e8f9ce,JunYong,Park,The Iron Turtle,177.8,185.0,185.42,Orthodox,1991-02-27,19,7,0,,4.64,0.51,3.82,0.51,1.69,0.42,0.54,0.8,http://ufcstats.com/fighter-details/285ae0b4a68221f4,Tafon,Nchukwi,Da Don,182.88,185.0,195.58,Orthodox,1994-10-14,6,4,0,,5.57,0.52,4.11,0.54,0.76,0.57,0.64,0.0,http://ufcstats.com/fighter-details/6aae253467e8f9ce,,
UFC Fight Night: Rodriguez vs. Waterson,Marc Goddard,Carlston Harris,3.0,False,Welterweight,M,Submission,Anaconda Choke On Ground,1,2:52,http://ufcstats.com/fight-details/37fda56a435a9b24,2021-05-08,Las Vegas,Nevada,USA,http://ufcstats.com/event-details/58a36b4ccf5dc30e,Carlston Harris,Christian Aguilera,http://ufcstats.com/fighter-details/a53d30163304aa6e,http://ufcstats.com/fighter-details/ae071698e1a3ccd4,Carlston,Harris,Mocambique,182.88,170.0,193.04,Orthodox,1987-07-09,19,8,0,,3.34,0.42,3.5,0.51,1.13,0.2,0.55,0.5,http://ufcstats.com/fighter-details/a53d30163304aa6e,Christian,Aguilera,The Beast,175.26,170.0,182.88,Switch,1991-11-25,14,8,0,,2.54,0.37,4.04,0.48,0.0,0.0,0.6,0.0,http://ufcstats.com/fighter-details/ae071698e1a3ccd4,,
UFC Fight Night: Reyes vs. Prochazka,Herb Dean,Jiri Prochazka,5.0,False,Light Heavyweight,M,KO/TKO,"Spinning Back Elbow to Head At Distance
      Spinning Back Elbow",2,4:29,http://ufcstats.com/fight-details/394802bb096b403e,2021-05-01,Las Vegas,Nevada,USA,http://ufcstats.com/event-details/d57e6a8971b6d2bd,Jiri Prochazka,Dominick Reyes,http://ufcstats.com/fighter-details/009341ed974bad72,http://ufcstats.com/fighter-details/2e19380f34871c6a,Jiri,Prochazka,,190.5,205.0,203.2,Orthodox,1992-10-14,32,6,1,,5.61,0.55,5.67,0.45,0.49,0.6,0.68,0.2,http://ufcstats.com/fighter-details/009341ed974bad72,Dominick,Reyes,The Devastator,193.04,205.0,195.58,Southpaw,1989-12-26,16,5,0,,4.99,0.53,3.4,0.49,0.25,0.28,0.82,0.2,http://ufcstats.com/fighter-details/2e19380f34871c6a,,11.0
UFC Fight Night: Reyes vs. Prochazka,Jason Herzog,Giga Chikadze,3.0,False,Featherweight,M,KO/TKO,Kick to Body At Distance,1,1:03,http://ufcstats.com/fight-details/2f82e8079ba354f4,2021-05-01,Las Vegas,Nevada,USA,http://ufcstats.com/event-details/d57e6a8971b6d2bd,Giga Chikadze,Cub Swanson,http://ufcstats.com/fighter-details/9560ff14eb3129f7,http://ufcstats.com/fighter-details/d247691a6c0e9034,Giga,Chikadze,Ninja,182.88,145.0,187.96,Orthodox,1988-08-25,15,6,0,,3.75,0.42,3.47,0.59,0.18,0.33,0.65,0.2,http://ufcstats.com/fighter-details/9560ff14eb3129f7,Cub,Swanson,,172.72,145.0,177.8,Orthodox,1983-11-02,31,14,0,,4.84,0.51,3.99,0.59,1.0,0.5,0.63,0.4,http://ufcstats.com/fighter-details/d247691a6c0e9034,,
